,TKNUM,time_SHIPPING,date_SHIPPING,LIEFERSCHEINNUMMER,SONDERFAHRT,NOTIZ,DISPLAYNAME,GELOESCHT,BEMERKUNG_GELOESCHT,ARCHIV,TRACKING_NUMMER,KLAERUNG_LS,KLAERUNG_TA,GEFAHRGUT,PO_NUMMER,ANGEKUENDIGT,unix_EINGANGSDATUM_UHRZEIT,datetime_EINGANGSDATUM_UHRZEIT,weekday_EINGANGSDATUM_UHRZEIT,date_EINGANGSDATUM_UHRZEIT,time_EINGANGSDATUM_UHRZEIT,unix_VERPACKT_DATUM_UHRZEIT,datetime_VERPACKT_DATUM_UHRZEIT,weekday_VERPACKT_DATUM_UHRZEIT,date_VERPACKT_DATUM_UHRZEIT,time_VERPACKT_DATUM_UHRZEIT,secs_VERPACKT_DATUM_UHRZEIT,unix_LIEFERSCHEIN_DATUM_UHRZEIT,datetime_LIEFERSCHEIN_DATUM_UHRZEIT,weekday_LIEFERSCHEIN_DATUM_UHRZEIT,date_LIEFERSCHEIN_DATUM_UHRZEIT,time_LIEFERSCHEIN_DATUM_UHRZEIT,secs_LIEFERSCHEIN_DATUM_UHRZEIT,unix_BEREITGESTELLT_DATUM_UHRZEIT,datetime_BEREITGESTELLT_DATUM_UHRZEIT,weekday_BEREITGESTELLT_DATUM_UHRZEIT,date_BEREITGESTELLT_DATUM_UHRZEIT,time_BEREITGESTELLT_DATUM_UHRZEIT,secs_BEREITGESTELLT_DATUM_UHRZEIT,unix_TA_DATUM_UHRZEIT,datetime_TA_DATUM_UHRZEIT,weekday_TA_DATUM_UHRZEIT,date_TA_DATUM_UHRZEIT,time_TA_DATUM_UHRZEIT,secs_TA_DATUM_UHRZEIT,unix_GELOESCHT_DATUM_UHRZEIT,datetime_GELOESCHT_DATUM_UHRZEIT,weekday_GELOESCHT_DATUM_UHRZEIT,date_GELOESCHT_DATUM_UHRZEIT,time_GELOESCHT_DATUM_UHRZEIT,secs_GELOESCHT_DATUM_UHRZEIT,unix_AUFTRAGANNAHME_DATUM_UHRZEIT,datetime_AUFTRAGANNAHME_DATUM_UHRZEIT,weekday_AUFTRAGANNAHME_DATUM_UHRZEIT,date_AUFTRAGANNAHME_DATUM_UHRZEIT,time_AUFTRAGANNAHME_DATUM_UHRZEIT,secs_AUFTRAGANNAHME_DATUM_UHRZEIT,number_AUFTRAGSNUMMER,STATUS=LS erstellt,STATUS=TA erstellt,STATUS=bereitgestellt,STATUS=in Bearbeitung,STATUS=in Klärung LS,STATUS=in Klärung TA,STATUS=verpackt,LAND=AT,LAND=AUT,LAND=BE,LAND=BR,LAND=CH,LAND=CN,LAND=CZ,LAND=DE,LAND=DK,LAND=DR,LAND=ES,LAND=FCA,LAND=FR,LAND=HU,LAND=IE,LAND=IN,LAND=IT,LAND=JP,LAND=KR,LAND=MX,LAND=NL,LAND=None,LAND=PL,LAND=RO,LAND=RU,LAND=TR,LAND=UK,LAND=US,DIENSTLEISTER=DHL,DIENSTLEISTER=None,DIENSTLEISTER=TNT,DIENSTLEISTER=UPS,PRIO=0,PRIO=1,PRIO=2,PRIO=3,VERSENDER=None,VERSENDER=PQA,VERSENDER=TEF33,VERSENDER=iSTAR (Sonderfahrt),category_AUFTRAGSNUMMER=DSGA,category_AUFTRAGSNUMMER=RBMANUSHIP,category_AUFTRAGSNUMMER=return,LAENGE_IN_CM,BREITE_IN_CM,HOEHE_IN_CM,GEWICHT_IN_KG,count_PACKSTUECKART=BEH,count_PACKSTUECKART=CAR,count_PACKSTUECKART=GBP,count_PACKSTUECKART=PAL,count_PACKSTUECKART=PKI,count_PACKSTUECKART=UNKNOWN,PACKAGE_COUNT,datetime_SHIPPING,unix_SHIPPING,weekday_SHIPPING,PROCESSING
22,3360933,160644,20231204,1237432649,0,"TNT
DAP",XXXXXX,0, ,1,318516345,0.0,0.0,,,,1701111000.0,2023-11-27 18:50:00,0,20231127,185000,1701111000.0,2023-11-27 18:50:00,0,20231127,185000,0.0,1701412980.0,2023-12-01 06:43:00,4,20231201,64300,301980.0,1701414240.0,2023-12-01 07:04:00,4,20231201,70400,303240.0,1701693900.0,2023-12-04 12:45:00,0,20231204,124500,582900.0,-2209075200.0,1899-12-31,6,18991231,0,-3910186200.0,1701412500.0,2023-12-01 06:35:00,4,20231201,63500,301500.0,96297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,40,12,40,7.48,1,0,0,0,0,0,1,2023-12-04 16:06:44,1701706004,0,595004.0
23,3360935,160646,20231204,1237432650,0,FCA - TNT,XXXXXX,0, ,1,318508879,0.0,0.0,,,,1701111120.0,2023-11-27 18:52:00,0,20231127,185200,1701111180.0,2023-11-27 18:53:00,0,20231127,185300,60.0,1701412920.0,2023-12-01 06:42:00,4,20231201,64200,301800.0,1701414360.0,2023-12-01 07:06:00,4,20231201,70600,303240.0,1701693660.0,2023-12-04 12:41:00,0,20231204,124100,582540.0,-2209075200.0,1899-12-31,6,18991231,0,-3910186320.0,1701412560.0,2023-12-01 06:36:00,4,20231201,63600,301440.0,209956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,25,17,21,0.68,0,1,0,0,0,0,1,2023-12-04 16:06:46,1701706006,0,594886.0
24,3360936,160648,20231204,1237432652,0,DAP - TNT,XXXXXX,0, ,1,318503046,0.0,0.0,,,,1701111360.0,2023-11-27 18:56:00,0,20231127,185600,1701111360.0,2023-11-27 18:56:00,0,20231127,185600,0.0,1701413460.0,2023-12-01 06:51:00,4,20231201,65100,302100.0,1701414480.0,2023-12-01 07:08:00,4,20231201,70800,303120.0,1701693540.0,2023-12-04 12:39:00,0,20231204,123900,582180.0,-2209075200.0,1899-12-31,6,18991231,0,-3910186560.0,1701412980.0,2023-12-01 06:43:00,4,20231201,64300,301620.0,210027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,40,30,21,8.06,0,1,0,0,0,0,1,2023-12-04 16:06:48,1701706008,0,594648.0
25,3365641,193038,20240103,1237435109,0,"alt RBMANUSHIP-211169
DE Brucker",XXXXXX,0, ,1, ,1.0,0.0,0.0, ,"01.01.00 00:00:00,000000000",1702073460.0,2023-12-08 22:11:00,4,20231208,221100,1702073520.0,2023-12-08 22:12:00,4,20231208,221200,60.0,1702896540.0,2023-12-18 10:49:00,0,20231218,104900,823080.0,1702932060.0,2023-12-18 20:41:00,0,20231218,204100,858600.0,1702973220.0,2023-12-19 08:07:00,1,20231219,80700,899760.0,-2209075200.0,1899-12-31,6,18991231,0,-3911148660.0,1702896060.0,2023-12-18 10:41:00,0,20231218,104100,822600.0,211917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,25,12,17,0.38,0,1,0,0,0,0,1,2024-01-03 19:30:38,1704310238,2,2236778.0
26,3365642,193041,20240103,1237435100,0,FCA Brucker,XXXXXX,0, ,1, ,0.0,0.0,0.0, ,"01.01.00 00:00:00,000000000",1702888920.0,2023-12-18 08:42:00,0,20231218,84200,1702888920.0,2023-12-18 08:42:00,0,20231218,84200,0.0,1702895580.0,2023-12-18 10:33:00,0,20231218,103300,6660.0,1702965780.0,2023-12-19 06:03:00,1,20231219,60300,76860.0,1702974480.0,2023-12-19 08:28:00,1,20231219,82800,85560.0,-2209075200.0,1899-12-31,6,18991231,0,-3911964120.0,1702895220.0,2023-12-18 10:27:00,0,20231218,102700,6300.0,211931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,50,40,20,4.94,0,1,0,0,0,0,1,2024-01-03 19:30:41,1704310241,2,1421321.0
27,3380407,110926,20240212,1247106302,0,DAP - Schenker,XXXXXX,0, ,1, ,0.0,0.0,0.0,-,"01.01.00 00:00:00,000000000",1707418440.0,2024-02-08 18:54:00,3,20240208,185400,1707418500.0,2024-02-08 18:55:00,3,20240208,185500,60.0,1707590460.0,2024-02-10 18:41:00,5,20240210,184100,172020.0,1707646080.0,2024-02-11 10:08:00,6,20240211,100800,227640.0,1707724020.0,2024-02-12 07:47:00,0,20240212,74700,305580.0,-2209075200.0,1899-12-31,6,18991231,0,-3916493640.0,1707590160.0,2024-02-10 18:36:00,5,20240210,183600,171720.0,215939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,120,80,100,260.0,0,0,0,1,0,0,1,2024-02-12 11:09:26,1707736166,0,317726.0
28,3328449,130031,20230904,1237419039,1,iStar nach Klärung der EKEAR Nummer,XXXXXX,0, ,1, ,0.0,0.0,,,,1693414260.0,2023-08-30 16:51:00,2,20230830,165100,1693414320.0,2023-08-30 16:52:00,2,20230830,165200,60.0,1693459200.0,2023-08-31 05:20:00,3,20230831,52000,44940.0,1693460700.0,2023-08-31 05:45:00,3,20230831,54500,46440.0,1693819080.0,2023-09-04 09:18:00,0,20230904,91800,404820.0,-2209075200.0,1899-12-31,6,18991231,0,-3902489460.0,1693458600.0,2023-08-31 05:10:00,3,20230831,51000,44340.0,201347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,120,80,42,44.0,0,0,0,1,0,0,1,2023-09-04 13:00:31,1693832431,0,418171.0
29,3328449,130031,20230904,1237419452,1,Klärung EKEAR Nummer durch Nina,XXXXXX,0, ,1, ,0.0,0.0,,,,1693581780.0,2023-09-01 15:23:00,4,20230901,152300,1693581780.0,2023-09-01 15:23:00,4,20230901,152300,0.0,1693805400.0,2023-09-04 05:30:00,0,20230904,53000,223620.0,1693806360.0,2023-09-04 05:46:00,0,20230904,54600,224580.0,1693819080.0,2023-09-04 09:18:00,0,20230904,91800,237300.0,-2209075200.0,1899-12-31,6,18991231,0,-3902656980.0,1693804980.0,2023-09-04 05:23:00,0,20230904,52300,223200.0,201349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,120,80,42,35.0,0,0,0,1,0,0,1,2023-09-04 13:00:31,1693832431,0,250651.0
31,3328681,194032,20230904,1237419544,0,FCA - Brucker,XXXXXX,0, ,1, ,0.0,0.0,,,,1693473000.0,2023-08-31 09:10:00,3,20230831,91000,1693473060.0,2023-08-31 09:11:00,3,20230831,91100,60.0,1693825140.0,2023-09-04 10:59:00,0,20230904,105900,352140.0,1693827780.0,2023-09-04 11:43:00,0,20230904,114300,354780.0,1693828260.0,2023-09-04 11:51:00,0,20230904,115100,355260.0,-2209075200.0,1899-12-31,6,18991231,0,-3902548200.0,1693824720.0,2023-09-04 10:52:00,0,20230904,105200,351720.0,201540,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,12,0.3,0,1,0,0,0,0,1,2023-09-04 19:40:32,1693856432,0,383432.0
32,3328682,194034,20230904,1237419456,0,FCA - Brucker,XXXXXX,0, ,1, ,0.0,0.0,,,,1693471620.0,2023-08-31 08:47:00,3,20230831,84700,1693471680.0,2023-08-31 08:48:00,3,20230831,84800,60.0,1693806180.0,2023-09-04 05:43:00,0,20230904,54300,334560.0,1693808220.0,2023-09-04 06:17:00,0,20230904,61700,336600.0,1693828320.0,2023-09-04 11:52:00,0,20230904,115200,356700.0,-2209075200.0,1899-12-31,6,18991231,0,-3902546820.0,1693805580.0,2023-09-04 05:33:00,0,20230904,53300,333960.0,201405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,63,23,36,7.5,0,1,0,0,0,0,1,2023-09-04 19:40:34,1693856434,0,384814.0
33,3328683,194035,20230904,1236257463,0,"Retoure FeP, Brucker",XXXXXX,0, ,1, ,0.0,0.0,,,,1693403940.0,2023-08-30 13:59:00,2,20230830,135900,1693404300.0,2023-08-30 14:05:00,2,20230830,140500,360.0,1693568160.0,2023-09-01 11:36:00,4,20230901,113600,164220.0,1693594080.0,2023-09-01 18:48:00,4,20230901,184800,190140.0,1693828380.0,2023-09-04 11:53:00,0,20230904,115300,424440.0,-2209075200.0,1899-12-31,6,18991231,0,-3902479140.0,1693568040.0,2023-09-01 11:34:00,4,20230901,113400,164100.0,4701343589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,120,80,63,113.0,0,0,0,1,0,0,1,2023-09-04 19:40:35,1693856435,0,452495.0
34,3328445,194029,20230904,1237419453,0,FCA - Brucker,XXXXXX,0, ,1, ,0.0,0.0,,,,1693471440.0,2023-08-31 08:44:00,3,20230831,84400,1693471500.0,2023-08-31 08:45:00,3,20230831,84500,60.0,1693805460.0,2023-09-04 05:31:00,0,20230904,53100,334020.0,1693807320.0,2023-09-04 06:02:00,0,20230904,60200,335880.0,1693810680.0,2023-09-04 06:58:00,0,20230904,65800,339240.0,-2209075200.0,1899-12-31,6,18991231,0,-3902546640.0,1693805040.0,2023-09-04 05:24:00,0,20230904,52400,333600.0,201433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,18,1.5,0,1,0,0,0,0,1,2023-09-04 19:40:29,1693856429,0,384989.0
35,3390558,143544,20240313,1247110945,0,"FCA - DHL
",XXXXXX,0, ,0,8485127195,1.0,0.0,0.0,xxx,"01.01.00 00:00:00,000000000",1709811960.0,2024-03-07 11:46:00,3,20240307,114600,1709811960.0,2024-03-07 11:46:00,3,20240307,114600,0.0,1710167160.0,2024-03-11 14:26:00,0,20240311,142600,355200.0,1710174300.0,2024-03-11 16:25:00,0,20240311,162500,362340.0,1710242700.0,2024-03-12 11:25:00,1,20240312,112500,430740.0,-2209075200.0,1899-12-31,6,18991231,0,-3918887160.0,1709879100.0,2024-03-08 06:25:00,4,20240308,62500,67140.0,218277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,68,14,12,3.6,0,1,0,0,0,0,1,2024-03-13 14:35:44,1710340544,2,528584.0
36,3390808,143549,20240313,1247110876,0,FCA/DHL Nr.: 954057097,XXXXXX,0, ,0,6964848483,0.0,0.0,0.0,xxx,"01.01.00 00:00:00,000000000",1709936580.0,2024-03-08 22:23:00,4,20240308,222300,1709936640.0,2024-03-08 22:24:00,4,20240308,222400,60.0,1710143220.0,2024-03-11 07:47:00,0,20240311,74700,206640.0,1710176400.0,2024-03-11 17:00:00,0,20240311,170000,239820.0,1710254400.0,2024-03-12 14:40:00,1,20240312,144000,317820.0,-2209075200.0,1899-12-31,6,18991231,0,-3919011780.0,1710142860.0,2024-03-11 07:41:00,0,20240311,74100,206280.0,218415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,25,20,12,0.4,0,1,0,0,0,0,1,2024-03-13 14:35:49,1710340549,2,403969.0
37,3376090,151657,20240131,1247103290,0,"alt: RBMANUSHIP-213094  FCA | TNT 
	TNT account number: 000567654
Warten auf CTX-Freigabe 30694450",XXXXXX,0, ,1,365743561,1.0,0.0,0.0, ,"01.01.00 00:00:00,000000000",1704931200.0,2024-01-11 00:00:00,3,20240111,0,1704931200.0,2024-01-11 00:00:00,3,20240111,0,0.0,1706021640.0,2024-01-23 14:54:00,1,20240123,145400,1090440.0,1706099940.0,2024-01-24 12:39:00,2,20240124,123900,1168740.0,1706618700.0,2024-01-30 12:45:00,1,20240130,124500,1687500.0,-2209075200.0,1899-12-31,6,18991231,0,-3914006400.0,1705988280.0,2024-01-23 05:38:00,1,20240123,53800,1057080.0,213569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,45,30,50,14.72,0,1,0,0,0,0,1,2024-01-31 15:16:57,1706714217,2,1783017.0
38,3376546,151654,20240131,1247104121,0,"DAP
TNT",XXXXXX,0, ,1,366522204,0.0,0.0,0.0, ,"01.01.00 00:00:00,000000000",1706076060.0,2024-01-24 06:01:00,2,20240124,60100,1706076120.0,2024-01-24 06:02:00,2,20240124,60200,60.0,1706514720.0,2024-01-29 07:52:00,0,20240129,75200,438660.0,1706669280.0,2024-01-31 02:48:00,2,20240131,24800,593220.0,1706689200.0,2024-01-31 08:20:00,2,20240131,82000,613140.0,-2209075200.0,1899-12-31,6,18991231,0,-3915151260.0,1706513460.0,2024-01-29 07:31:00,0,20240129,73100,437400.0,97946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,45,36,8,6.4,0,1,0,0,0,0,1,2024-01-31 15:16:54,1706714214,2,638154.0
39,3376547,151652,20240131,1247104131,0,"DAP
TNT",XXXXXX,0, ,1,366520058,0.0,0.0,0.0, ,"01.01.00 00:00:00,000000000",1706076480.0,2024-01-24 06:08:00,2,20240124,60800,1706076540.0,2024-01-24 06:09:00,2,20240124,60900,60.0,1706517840.0,2024-01-29 08:44:00,0,20240129,84400,441360.0,1706669400.0,2024-01-31 02:50:00,2,20240131,25000,592920.0,1706689140.0,2024-01-31 08:19:00,2,20240131,81900,612660.0,-2209075200.0,1899-12-31,6,18991231,0,-3915151680.0,1706516400.0,2024-01-29 08:20:00,0,20240129,82000,439920.0,97947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,36,23,16,2.0,0,1,0,0,0,0,1,2024-01-31 15:16:52,1706714212,2,637732.0
40,3376548,151649,20240131,1247104144,0,"DAP
TNT",XXXXXX,0, ,1,366517748,0.0,0.0,0.0, ,"01.01.00 00:00:00,000000000",1706076900.0,2024-01-24 06:15:00,2,20240124,61500,1706076900.0,2024-01-24 06:15:00,2,20240124,61500,0.0,1706519760.0,2024-01-29 09:16:00,0,20240129,91600,442860.0,1706669580.0,2024-01-31 02:53:00,2,20240131,25300,592680.0,1706689020.0,2024-01-31 08:17:00,2,20240131,81700,612120.0,-2209075200.0,1899-12-31,6,18991231,0,-3915152100.0,1706517960.0,2024-01-29 08:46:00,0,20240129,84600,441060.0,97965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,36,23,17,9.5,0,1,0,0,0,0,1,2024-01-31 15:16:49,1706714209,2,637309.0
41,3376549,151647,20240131,1247104140,0,"TNT
DAP",XXXXXX,0, ,1,366513825,0.0,0.0,0.0, ,"01.01.00 00:00:00,000000000",1706090280.0,2024-01-24 09:58:00,2,20240124,95800,1706090340.0,2024-01-24 09:59:00,2,20240124,95900,60.0,1706519520.0,2024-01-29 09:12:00,0,20240129,91200,429240.0,1706669760.0,2024-01-31 02:56:00,2,20240131,25600,579480.0,1706688900.0,2024-01-31 08:15:00,2,20240131,81500,598620.0,-2209075200.0,1899-12-31,6,18991231,0,-3915165480.0,1706519040.0,2024-01-29 09:04:00,0,20240129,90400,428760.0,214461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,25,20,12,1.4,0,1,0,0,0,0,1,2024-01-31 15:16:47,1706714207,2,623927.0
42,3376600,151643,20240131,1247104367,0,alt. RBMANUSHIP-214177 FCA TNT - ,XXXXXX,0, ,1,366508595,1.0,0.0,0.0, ,"01.01.00 00:00:00,000000000",1706064060.0,2024-01-24 02:41:00,2,20240124,24100,1706064120.0,2024-01-24 02:42:00,2,20240124,24200,60.0,1706607840.0,2024-01-30 09:44:00,1,20240130,94400,543780.0,1706668680.0,2024-01-31 02:38:00,2,20240131,23800,604620.0,1706688720.0,2024-01-31 08:12:00,2,20240131,81200,624660.0,-2209075200.0,1899-12-31,6,18991231,0,-3915139260.0,1706607060.0,2024-01-30 09:31:00,1,20240130,93100,543000.0,214868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,40,40,25,3.7,1,0,0,0,0,0,1,2024-01-31 15:16:43,1706714203,2,650143.0
43,3376663,151702,20240131,1247104561,1,DAP - Sofa,XXXXXX,0, ,1,TNT 366778377,0.0,0.0,0.0, ,"01.01.00 00:00:00,000000000",1706638860.0,2024-01-30 18:21:00,1,20240130,182100,1706638920.0,2024-01-30 18:22:00,1,20240130,182200,60.0,1706687160.0,2024-01-31 07:46:00,2,20240131,74600,48300.0,1706687640.0,2024-01-31 07:54:00,2,20240131,75400,48780.0,1706696580.0,2024-01-31 10:23:00,2,20240131,102300,57720.0,-2209075200.0,1899-12-31,6,18991231,0,-3915714060.0,1706686500.0,2024-01-31 07:35:00,2,20240131,73500,47640.0,213318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,12,0.4,0,1,0,0,0,0,1,2024-01-31 15:17:02,1706714222,2,75362.0
44,3376664,151659,20240131,1247104145,0,"TNT
DAP",XXXXXX,0, ,1,TNT 366762791,0.0,0.0,0.0, ,"01.01.00 00:00:00,000000000",1706090520.0,2024-01-24 10:02:00,2,20240124,100200,1706090520.0,2024-01-24 10:02:00,2,20240124,100200,0.0,1706520300.0,2024-01-29 09:25:00,0,20240129,92500,429780.0,1706690940.0,2024-01-31 08:49:00,2,20240131,84900,600420.0,1706696640.0,2024-01-31 10:24:00,2,20240131,102400,606120.0,-2209075200.0,1899-12-31,6,18991231,0,-3915165720.0,1706519880.0,2024-01-29 09:18:00,0,20240129,91800,429360.0,214065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,12,0.6,0,1,0,0,0,0,1,2024-01-31 15:16:59,1706714219,2,623699.0
45,3386703,100213,20240301,1247109056,0,"FCA
Schenker Eurolog",XXXXXX,0, ,0, ,0.0,0.0,0.0,-,"01.01.00 00:00:00,000000000",1709036400.0,2024-02-27 12:20:00,1,20240227,122000,1709036400.0,2024-02-27 12:20:00,1,20240227,122000,0.0,1709113200.0,2024-02-28 09:40:00,2,20240228,94000,76800.0,1709113980.0,2024-02-28 09:53:00,2,20240228,95300,77580.0,1709200440.0,2024-02-29 09:54:00,3,20240229,95400,164040.0,-2209075200.0,1899-12-31,6,18991231,0,-3918111600.0,1709111880.0,2024-02-28 09:18:00,2,20240228,91800,75480.0,216796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,120,80,38,66.0,0,0,0,1,0,0,1,2024-03-01 10:02:13,1709287333,4,250933.0
46,3387162,100208,20240301,1247109269,0,DAP - Schenker,XXXXXX,0, ,0, ,0.0,0.0,0.0,-,"01.01.00 00:00:00,000000000",1709086080.0,2024-02-28 02:08:00,2,20240228,20800,1709086140.0,2024-02-28 02:09:00,2,20240228,20900,60.0,1709201400.0,2024-02-29 10:10:00,3,20240229,101000,115320.0,1709237460.0,2024-02-29 20:11:00,3,20240229,201100,151380.0,1709279100.0,2024-03-01 07:45:00,4,20240301,74500,193020.0,-2209075200.0,1899-12-31,6,18991231,0,-3918161280.0,1709200980.0,2024-02-29 10:03:00,3,20240229,100300,114900.0,99053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,80,60,40,29.0,0,0,0,1,0,0,1,2024-03-01 10:02:08,1709287328,4,201248.0
47,3387166,100202,20240301,1246301445,0,"Paketdienstleister: UPS: E4148R / Schenker
Ansprechpartner: Maik Jackisch
maik.jackisch@marsberger-metallguss.de",XXXXXX,0, ,0, ,0.0,0.0,0.0,-,"01.01.00 00:00:00,000000000",1709063820.0,2024-02-27 19:57:00,1,20240227,195700,1709063880.0,2024-02-27 19:58:00,1,20240227,195800,60.0,1709198100.0,2024-02-29 09:15:00,3,20240229,91500,134280.0,1709234340.0,2024-02-29 19:19:00,3,20240229,191900,170520.0,1709279580.0,2024-03-01 07:53:00,4,20240301,75300,215760.0,-2209075200.0,1899-12-31,6,18991231,0,-3918139020.0,1709197680.0,2024-02-29 09:08:00,3,20240229,90800,133860.0,4701388586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,80,60,42,50.0,0,0,0,1,0,0,1,2024-03-01 10:02:02,1709287322,4,223502.0
48,3361460,170023,20231205,1237432568,0,FCA - DHL Nr. : 954057097 ,XXXXXX,0, ,1,1627429145,0.0,0.0,,,,1701088140.0,2023-11-27 12:29:00,0,20231127,122900,1701088200.0,2023-11-27 12:30:00,0,20231127,123000,60.0,1701349260.0,2023-11-30 13:01:00,3,20231130,130100,261120.0,1701380400.0,2023-11-30 21:40:00,3,20231130,214000,292260.0,1701773820.0,2023-12-05 10:57:00,1,20231205,105700,685680.0,-2209075200.0,1899-12-31,6,18991231,0,-3910163340.0,1701348900.0,2023-11-30 12:55:00,3,20231130,125500,260760.0,209269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,37,28,20,2.05,0,1,0,0,0,0,1,2023-12-05 17:00:23,1701795623,1,707483.0
